0.01
0.001
0.001
0.002
0.001
0.001
0.002
0.002
0.002
0.002
0.002
0.002
0.002
0.002
0.003
0.002
0.002
0.003
0.002
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.004
0.003
0.003
0.004
0.003
0.004
0.003
0.004
0.003
0.003
0.003
0.004
0.004
0.004
0.004
0.003
0.003
0.003
0.003
0.004
0.004
0.004
0.004
0.004
0.004
0.004
0.004
0.005
0.004
0.005
0.005
0.005
0.006
0.005
0.004
0.004
0.005
0.006
0.005
0.005
0.004
0.006
0.006
0.005
0.005
0.005
0.006
0.005
0.006
0.006
0.007
0.006
0.006
0.005
0.005
0.006
0.005
0.005
0.008
0.007
0.007
0.006
0.007
0.007
0.006
0.006
0.006
0.007
0.007
0.007
0.01
0.007
0.01
0.007
0.008
0.109
0.007
0.008
0.006
0.007
0.008
0.009
0.009
0.008
0.006
0.009
0.007
0.007
0.009
0.007
0.009
0.008
0.009
0.008
0.008
0.009
0.007
0.008
0.008
0.008
0.009
0.01
0.007
0.009
0.009
0.038
0.012
0.009
0.009
0.01
0.009
0.009
0.009
0.013
0.009
0.013
0.01
0.011
0.014
0.009
0.012
0.011
0.009
0.009
0.011
0.009
0.011
0.01
0.013
0.01
0.014
0.013
0.014
0.015
0.011
0.01
0.01
0.033
0.014
0.009
0.013
0.015
0.012
0.01
0.01
0.01
0.01
0.014
0.01
0.012
0.011
0.014
0.011
0.012
0.011
0.011
0.013
0.014
0.013
0.01
0.012
0.015
0.011
0.012
0.012
0.015
0.014
0.012
0.012
0.015
0.013
0.013
0.015
0.013
0.032
0.012
0.017
0.017
0.014
0.013
0.012
0.013
0.011
0.012
0.014
0.013
0.016
0.012
0.013
0.013
0.015
0.016
0.016
0.014
0.012
0.015
0.013
0.015
0.017
0.013
0.013
0.014
0.016
0.012
0.014
0.015
0.012
0.014
0.014
0.019
0.018
0.015
0.017
0.039
0.039
0.017
0.014
0.016
0.018
0.017
0.019
0.017
0.019
0.014
0.015
0.013
0.018
0.016
0.02
0.015
0.014
0.016
0.016
0.02
0.016
0.015
0.024
0.027
0.021
0.02
0.018
0.015
0.018
0.016
0.016
0.017
0.014
0.022
0.016
0.021
0.022
0.018
0.018
0.018
0.017
0.018
0.021
0.019
0.053
0.022
0.023
0.017
0.015
0.019
0.028
0.023
0.019
0.02
0.017
0.027
0.022
0.024
0.018
0.017
0.016
0.018
0.031
0.019
0.022
0.02
0.043
0.019
0.018
0.023
0.023
0.021
0.021
0.021
0.02
0.204
0.023
0.017
0.02
0.024
0.025
0.017
0.021
0.019
0.019
0.017
0.018
0.02
0.018
0.022
0.02
0.021
0.027
0.023
0.023
0.02
0.024
0.019
0.026
0.022
0.022
0.027
0.025
0.024
0.023
0.027
0.022
0.022
0.026
0.044
0.024
0.026
0.024
0.024
0.023
0.024
0.034
0.021
0.028
0.02
0.025
0.023
0.023
0.023
0.032
0.023
0.024
0.022
0.033
0.033
0.042
0.033
0.033
0.031
0.053
0.029
0.066
0.026
0.03
0.036
0.07
0.028
0.027
0.029
0.029
0.029
0.028
0.028
0.027
0.03
0.029
0.025
0.028
0.025
0.035
0.031
0.026
0.027
0.027
0.025
0.023
0.027
0.031
0.027
0.024
0.026
0.025
0.028
0.03
0.034
0.027
0.026
0.03
0.031
0.032
0.039
0.028
0.032
0.029
0.037
0.035
0.033
0.036
0.028
0.031
0.026
0.029
0.027
0.082
0.031
0.026
0.03
0.033
0.024
0.036
0.028
0.028
0.026
0.045
0.039
0.028
0.027
0.026
0.029
0.026
0.026
0.03
0.028
0.031
0.038
0.031
0.025
0.03
0.031
0.045
0.026
0.027
0.032
0.029
